company_name,domain,linkedin_url,hq_city,hq_country,employee_count,estimated_revenue,industry,signal(s),qualified (yes/no),notes
Systems Integration Solutions,https://www.sisinc.com,https://www.linkedin.com/company/systems-integration-solutions,San Ramon,US,70,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Systems Pros,https://www.syspros.com,https://www.linkedin.com/company/systems-pros,Billerica,US,17,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
T Squared,https://www.tsquaredgroup.com,https://www.linkedin.com/company/t-squared,Denver,US,56,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Tag44,https://www.tag44.com,https://www.linkedin.com/company/tag44,Miami,US,29,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Talent House,https://www.talent-house.co,https://www.linkedin.com/company/talent-house-inc-,San Francisco,US,11,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Talent Masters Staffing Llc,https://talentmastersstaffing.com,https://www.linkedin.com/company/talent-masters-staffing-llc,St Louis Park,US,11,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Talenthunter,https://www.talenthunter.net,https://www.linkedin.com/company/talenthunter,Washington,US,12,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Tallmadge & Hill Llc,https://www.corpga.com,https://www.linkedin.com/company/tallmadge-&-hill-co,Atlanta,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Executive Search Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Talmo & Associates Inc,https://www.talmoinc.com,https://www.linkedin.com/company/talmoandassociatesinc,Torrance,US,14,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Target Temporaries, Inc",https://www.targettemporaries.com,https://www.linkedin.com/company/target-temporaries-inc-,Melville,US,15,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Taskforce Staffing,https://www.taskforce1.com,https://www.linkedin.com/company/taskforce-staffing-inc-,Fredericksburg,US,15,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Taylor & Associates,https://www.taylorlib.com,https://www.linkedin.com/company/taylor-&-associates-library-management-&-personnel-services,Albany,US,42,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Taylor Hodson Staffing,https://www.taylorhodson.com,https://www.linkedin.com/company/taylor-hodson,New York,US,42,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"TAYLOR TECHNICAL SERVICES, INC.",https://www.taylortechnical.com,https://www.linkedin.com/company/taylor-technical-services-inc-,Sugar Land,US,48,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Tdl Staffing,https://tdlstaffing.com,https://www.linkedin.com/company/tdlstaffing,Fairbanks,US,24,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Teachers On Call, A Kelly Services Company",https://teachersoncall.com,https://www.linkedin.com/company/teachersoncall,Bloomington,US,1171,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Teamglobal,https://www.teamglobal.com,https://www.linkedin.com/company/teamglobal,Fort Worth,US,113,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Teamquest Staffing,https://teamqueststaffing.com,https://www.linkedin.com/company/teamquest-staffing,Anaheim,US,41,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Tec Staffing Career Solutions,https://www.tecjobs.net,https://www.linkedin.com/company/tec-staffing-services,Fort Smith,US,131,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Finders,https://www.the-finders.com,https://www.linkedin.com/company/tech-finders,Scottsdale,US,131,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Techdigital,https://www.techdigitalcorp.com,https://www.linkedin.com/company/techdigital-corporation,Burnsville,US,204,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Technical Solutions Inc.,https://www.tsiwork.com,https://www.linkedin.com/company/technical-solutions-inc._2,Murrysville,US,18,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Technical Works,https://www.technicalworksinc.com,https://www.linkedin.com/company/technical-works-inc.,City Of Industry,US,41,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Technical Staffing Resources,https://www.technicalstaffingresources.com,https://www.linkedin.com/company/technicalstaffingresources,Houston,US,364,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
TechTrueUp,https://www.techtrueup.com,https://www.linkedin.com/company/techtrueup,Naples,US,23,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Tektalent Inc,https://www.tektalentinc.com,https://www.linkedin.com/company/tektalent-inc,San Jose,US,44,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Temp-To-Hire Staffing Services,https://www.temptohireinc.com,https://www.linkedin.com/company/temp-to-hire-staffing-services,Atlanta,US,134,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Temp Unlimited,https://www.tempunlimited.com,https://www.linkedin.com/company/temp-unlimited,Cerritos,US,11,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
TempExperts,https://www.tempexperts.com,https://www.linkedin.com/company/tempexperts,Clearwater,US,13,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Tempforce,https://www.tempforcestaffing.com,https://www.linkedin.com/company/tempforce-smart-staffing-solutions,Anniston,US,56,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Temporarily Yours,https://www.tyiseattle.com,https://www.linkedin.com/company/temporarily-yours,Seattle,US,35,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Temporary Apartment Management, Inc",https://www.tamatlanta.com,https://www.linkedin.com/company/temporary-apartment-management-inc-,Suwanee,US,40,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Tempstar Staffing - York, Hanover, Lancaster, & Reading, Pa",https://www.tempstarstaffing.com,https://www.linkedin.com/company/tempstar-staffing,York,US,116,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Tennessee Valley Training Center, Inc",https://tvtc.org,https://www.linkedin.com/company/tennessee-valley-training-center-inc,Decatur,US,23,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Blue Arbor,https://www.bluearbor.com,https://www.linkedin.com/company/tesi---staffing-and-employee-screening-services,New Bern,US,57,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Texas Apartment Services,https://www.texasapartmentservices.net,https://www.linkedin.com/company/texas-apartment-services,Bedford,US,22,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"That's Good HR, Inc.",https://www.thatsgoodhr.com,https://www.linkedin.com/company/thats-good-hr-inc,Indianapolis,US,62,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Albrecht Group,https://www.agroupnc.com,https://www.linkedin.com/company/the-albrecht-group,Cary,US,28,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Alpha Group Inc,https://www.thealphagroup.com,https://www.linkedin.com/company/the-alpha-group-inc,Norton,US,38,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Arc of Cumberland & Perry Counties (CPARC),https://www.cparc.org,https://www.linkedin.com/company/the-arc-of-cumberland-&-perry-counties-cparc-,Carlisle,US,142,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Ashlar Group,https://www.theashlargrp.com,https://www.linkedin.com/company/the-ashlar-group,New York,US,18,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"The Aspen Group, Inc",https://www.theaspengroupinc.com,https://www.linkedin.com/company/the-aspen-group,Silver Spring,US,35,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Best Connection Group Limited,https://www.thebestconnection.co.uk,https://www.linkedin.com/company/the-best-connection-group-limited,Bromsgrove,GB,32,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Blackwell Group,https://www.blackwellgroup.com,https://www.linkedin.com/company/the-blackwell-group,Eatontown,US,13,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Call Center Group A-Z,https://www.thecallcentergroupa-z.com,https://www.linkedin.com/company/the-call-center-group-a-z,Phoenix,US,224,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Callos Resource,https://www.callos.com,https://www.linkedin.com/company/the-callos-companies,Youngstown,US,164,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Cambridge Group Ltd,https://www.cambridgegroup.com,https://www.linkedin.com/company/the-cambridge-group-ltd,Westport,US,18,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"The Charis Group, Llc",https://www.thecharisgroupllc.com,https://www.linkedin.com/company/the-charis-group,Richmond,US,12,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Choice Group,https://www.thechoicegroup.com,https://www.linkedin.com/company/the-choice-group,Richmond,US,78,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Ck Hobbie Group,https://www.theckhobbiegroup.com,https://www.linkedin.com/company/the-ckhobbie-group,Allentown,US,39,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Clarks Group,https://www.theclarksgroup.com,https://www.linkedin.com/company/the-clarks-group,Winston-Salem,US,24,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"The Coastal Group, Inc",https://www.thecoastalgroupinc.com,https://www.linkedin.com/company/the-coastal-group-inc.,Coral Gables,US,49,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Colonial Group,https://colonialgrp.com,https://www.linkedin.com/company/the-colonial-group,Williamsburg,US,37,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Curare Physician Recruiting,https://www.physicianrecruiting.com,https://www.linkedin.com/company/the-curare-group,Bloomington,US,55,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The E Group.,https://goegroup.com,https://www.linkedin.com/company/the-e-group-,Birmingham,US,43,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Edna House For Women Inc,https://ednahouse.org,https://www.linkedin.com/company/the-edna-house-for-women-inc,Cleveland,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Execu Search Group,https://www.execu-search.com,https://www.linkedin.com/company/the-execusearch-group,New York,US,257,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Franklin Company,https://www.franklin-tech.com,https://www.linkedin.com/company/the-franklin-company-staffing,Broomall,US,13,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Greenwood Group,https://www.mrgreenwood.com,https://www.linkedin.com/company/the-greenwood-group,Springboro,US,21,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Halcyon Group,https://www.halcyongroup.net,https://www.linkedin.com/company/the-halcyon-group,,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Hart Group,https://www.thehartgroup.com,https://www.linkedin.com/company/the-hart-group,Atlanta,US,36,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Hopkins Group,https://www.hopkinshr.com,https://www.linkedin.com/company/the-hopkins-group,Dallas,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"The Howard Group, Inc",https://www.thehowardgroup.com,https://www.linkedin.com/company/the-howard-group-inc.,Overland Park,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Hr Blockchain,https://www.thehrblockchain.com,https://www.linkedin.com/company/the-hr-blockchain,Austin,US,86,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Job Network,https://www.thejobnetwork.com,https://www.linkedin.com/company/the-job-network,New York,US,84,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Job Shop,https://www.jobshopsf.com,https://www.linkedin.com/company/the-job-shop,San Francisco,US,103,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Kpm Group,https://www.thekpmgroup.com,https://www.linkedin.com/company/the-kpm-group,Livonia,US,21,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Lindquist Group,https://www.thelindquistgroup.com,https://www.linkedin.com/company/the-lindquist-group,New York,US,15,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Maven Group,https://www.themavengroup.com,https://www.linkedin.com/company/the-maven-group,Apex,US,28,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Mccandlish Group,https://www.mccandlishgroup.com,https://www.linkedin.com/company/the-mccandlish-group,Columbus,US,19,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Myers Group,https://www.myersgroupinc.com,https://www.linkedin.com/company/the-myers-group,Bourbonnais,US,42,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Pacific Firm,https://www.pacfirm.com,https://www.linkedin.com/company/the-pacific-firm,San Francisco,US,11,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Peak Organization,https://www.peakorg.com,https://www.linkedin.com/company/the-peak-organization,New York,US,442,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"The Personnel Store, Inc",https://www.thepersonnelstore.com,https://www.linkedin.com/company/the-personnel-store-inc,Austin,US,68,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Phoenix Staffing,https://www.thephoenixstaffing.com,https://www.linkedin.com/company/the-phoenix-recruiters,Las Vegas,US,74,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Pre-Check Company,https://www.pre-check.com,https://www.linkedin.com/company/the-pre-check-company,Westlake,US,16,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Prout Group,https://www.proutgroup.com,https://www.linkedin.com/company/the-prout-group,Cleveland,US,13,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Quest Group,https://www.questgroupstaffing.com,https://www.linkedin.com/company/the-quest-group,Frisco,US,29,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Reference Company,https://www.referencecompany.com,https://www.linkedin.com/company/the-reference-company,Clinton Township,US,17,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"The Resource Connection, Inc",https://www.resource-connection.com,https://www.linkedin.com/company/the-resource-connection,Middleton,US,36,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Specialists Group Llc,https://tsgstaff.com,https://www.linkedin.com/company/the-specialists-group-llc,Wichita,US,25,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Staffing Solutions Group,https://www.thessg.com,https://www.linkedin.com/company/the-staffing-solutions-group,Pleasant Hill,US,27,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Steely Group,https://www.thesteelygroup.com,https://www.linkedin.com/company/the-steely-group,La Grange,US,31,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Summers Holland Group,https://www.summersholland.com,https://www.linkedin.com/company/the-summers-holland-group,Canton,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Supporting Cast Inc,https://www.heartofthehouse.com,https://www.linkedin.com/company/the-supporting-cast,New York,US,33,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Temp Connection,https://www.thetempconnection.com,https://www.linkedin.com/company/the-temp-connection,Tucson,US,22,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The TemPositions Group of Companies,https://www.tempositions.com,https://www.linkedin.com/company/the-tempositions-group-of-companies,,US,399,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"The Tico Group, Llc",https://www.hrtico.com,https://www.linkedin.com/company/the-tico-group-llc,New York,US,50,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"The Training Connection, Inc",https://www.thetrainingconnection.com,https://www.linkedin.com/company/the-training-connection-inc,Woodbridge,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The VET Recruiter,https://thevetrecruiter.com,https://www.linkedin.com/company/the-vet-recruiter,,US,23,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Wellspring Group,https://www.wellspringgrp.com,https://www.linkedin.com/company/the-wellspring-group,Shelton,US,12,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Woodmansee Group,https://www.woodmanseegroup.com,https://www.linkedin.com/company/the-woodmansee-group,Commerce,US,14,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Executive Search Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Woods Group,https://www.thewoodsgroup.net,https://www.linkedin.com/company/the-woods-group,Summit,US,30,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
